qid,source_id,target_id,same_person,first,last,birth
Q5585998,sj9PGLAlnmUAAAAAABfb4Q,sj9PGLAlnmUAAAAAABlbbg,False,Oscar,Bremberg,1846-01-29
Q5555272,sj9PGLAlnmUAAAAAABfRmA,sj9PGLAlnmUAAAAAAA54qA,True,Lars,Andersson,1888-09-22
Q5799756,sj9PGLAlnmUAAAAAABkjHw,4e1scVvZ-EAAAAAAAAApxw,True,Bror,Hellström,1861-09-02
Q5799756,sj9PGLAlnmUAAAAAABkjHw,j6S8rJvx9lAAAAAAAABIqg,False,Bror,Hellström,1861-09-02
Q5799756,sj9PGLAlnmUAAAAAABkjHw,j6S8rJvx9lAAAAAAAABIqw,False,Bror,Hellström,1861-09-02
Q5799756,sj9PGLAlnmUAAAAAABkjHw,j6S8rJvx9lAAAAAAAABwxA,False,Bror,Hellström,1861-09-02
Q5799756,sj9PGLAlnmUAAAAAABkjHw,sj9PGLAlnmUAAAAAABlF0w,False,Bror,Hellström,1861-09-02
Q5799756,sj9PGLAlnmUAAAAAABkjHw,sj9PGLAlnmUAAAAAABlTxA,False,Bror,Hellström,1861-09-02
Q5799756,sj9PGLAlnmUAAAAAABkjHw,sj9PGLAlnmUAAAAAABNU7Q,False,Bror,Hellström,1861-09-02
Q5724602,sj9PGLAlnmUAAAAAABgRgQ,IQojCnw0WmAAAAAAAAAVjg,True,August,Falkman,1811-11-12
Q5724602,sj9PGLAlnmUAAAAAABgRgQ,IQojCnw0WmAAAAAAAABNig,True,August,Falkman,1811-11-12
Q5724602,sj9PGLAlnmUAAAAAABgRgQ,lzSYNK3ifoMAAAAAAAcItw,True,August,Falkman,1811-11-12
Q5812181,sj9PGLAlnmUAAAAAABfOkg,j6S8rJvx9lAAAAAAAABvfQ,False,Nils,Holmström,1884-06-28
Q5891896,Di4a42b6X_AAAAAAAACtrw,Di4a42b6X_AAAAAAAABUOQ,True,Olof,Jonsson,1839-11-17
Q6197814,sj9PGLAlnmUAAAAAABfRzA,YB0QHyfj0hAAAAAAAAA3fA,True,Gustaf,Svedman,1878-05-31
Q53294,rkIpfGqHXrAAAAAAAABbWw,lzSYNK3ifoMAAAAAAAbcoQ,False,Arvid,Lindman,1862-00-00
Q53294,rkIpfGqHXrAAAAAAAABbWw,rkIpfGqHXrAAAAAAAABbUw,False,Arvid,Lindman,1862-00-00
Q53294,rkIpfGqHXrAAAAAAAABbWw,rkIpfGqHXrAAAAAAAABbVA,False,Arvid,Lindman,1862-00-00
Q53294,rkIpfGqHXrAAAAAAAABbWw,rkIpfGqHXrAAAAAAAABbWQ,False,Arvid,Lindman,1862-00-00
Q53294,rkIpfGqHXrAAAAAAAABbWw,rkIpfGqHXrAAAAAAAABcfA,False,Arvid,Lindman,1862-00-00
Q53294,rkIpfGqHXrAAAAAAAABbWw,rkIpfGqHXrAAAAAAAAC-Jw,False,Arvid,Lindman,1862-00-00
Q5555130,sj9PGLAlnmUAAAAAABgaIQ,sj9PGLAlnmUAAAAAAA49-w,False,Karl,Andersson,1869-08-10
Q5555145,sj9PGLAlnmUAAAAAABgdUw,sj9PGLAlnmUAAAAAAA4t2A,False,Karl,Andersson,1853-11-22
Q6194030,seuNpYu6DKAAAAAAAABlPw,YB0QHyfj0hAAAAAAAABXqA,True,Knut,Styffe,1824-01-13
Q6194030,seuNpYu6DKAAAAAAAABlPw,YB0QHyfj0hAAAAAAAABXqQ,True,Knut,Styffe,1824-01-13
Q3047104,1ha4xkDj-uAAAAAAAAAjEQ,1ha4xkDj-uAAAAAAAAAjEA,True,Torben,Grut,1871-06-02
Q3047104,1ha4xkDj-uAAAAAAAAAjEQ,1ha4xkDj-uAAAAAAAAAjEg,True,Torben,Grut,1871-06-02
Q3047104,1ha4xkDj-uAAAAAAAAAjEQ,1ha4xkDj-uAAAAAAAAAjEw,False,Torben,Grut,1871-06-02
Q5613767,sj9PGLAlnmUAAAAAABfMhQ,4e1scVvZ-EAAAAAAAAAUTw,False,Sigvard,Cruse,1891-06-27
Q5613767,sj9PGLAlnmUAAAAAABfMhQ,AUBJHcnv_WAAAAAAAAA6RA,False,Sigvard,Cruse,1891-06-27
Q5613767,sj9PGLAlnmUAAAAAABfMhQ,AUBJHcnv_WAAAAAAAAAzoA,True,Sigvard,Cruse,1891-06-27
Q5613767,sj9PGLAlnmUAAAAAABfMhQ,sj9PGLAlnmUAAAAAAA7lQg,True,Sigvard,Cruse,1891-06-27
Q5613767,sj9PGLAlnmUAAAAAABfMhQ,sj9PGLAlnmUAAAAAAA7lQw,True,Sigvard,Cruse,1891-06-27
Q5613767,sj9PGLAlnmUAAAAAABfMhQ,sj9PGLAlnmUAAAAAAA7lRA,True,Sigvard,Cruse,1891-06-27
Q5613767,sj9PGLAlnmUAAAAAABfMhQ,sj9PGLAlnmUAAAAAAA7lRg,False,Sigvard,Cruse,1891-06-27
Q5613767,sj9PGLAlnmUAAAAAABfMhQ,sj9PGLAlnmUAAAAAACd9Fg,True,Sigvard,Cruse,1891-06-27
Q6200348,sj9PGLAlnmUAAAAAABfpeg,YB0QHyfj0hAAAAAAAACebw,True,Fredrik,von Sydow,1826-11-03
Q5924277,sj9PGLAlnmUAAAAAABfpPw,0piq-fX0h5AAAAAAAABHzw,True,Martin,Kropp,1878-11-08
Q5798850,sj9PGLAlnmUAAAAAABfPvQ,j6S8rJvx9lAAAAAAAAB6Dw,True,Johan,Hellberg,1871-07-27
Q5798850,sj9PGLAlnmUAAAAAABfPvQ,j6S8rJvx9lAAAAAAAAB6EA,True,Johan,Hellberg,1871-07-27
Q5798850,sj9PGLAlnmUAAAAAABfPvQ,j6S8rJvx9lAAAAAAAABAgw,True,Johan,Hellberg,1871-07-27
Q5798850,sj9PGLAlnmUAAAAAABfPvQ,j6S8rJvx9lAAAAAAAABI4w,True,Johan,Hellberg,1871-07-27
Q5798850,sj9PGLAlnmUAAAAAABfPvQ,j6S8rJvx9lAAAAAAAACreA,False,Johan,Hellberg,1871-07-27
Q5798850,sj9PGLAlnmUAAAAAABfPvQ,j6S8rJvx9lAAAAAAAADCGg,True,Johan,Hellberg,1871-07-27
Q5798850,sj9PGLAlnmUAAAAAABfPvQ,sj9PGLAlnmUAAAAAAB2iuA,False,Johan,Hellberg,1871-07-27
Q5798850,sj9PGLAlnmUAAAAAABfPvQ,sj9PGLAlnmUAAAAAABhSiA,True,Johan,Hellberg,1871-07-27
Q5555123,sj9PGLAlnmUAAAAAABfR9Q,28K7pO-SRrAAAAAAAACpGw,True,Karl,Andersson,1875-02-24
Q5555123,sj9PGLAlnmUAAAAAABfR9Q,sj9PGLAlnmUAAAAAAA49-g,False,Karl,Andersson,1875-02-24
Q5555123,sj9PGLAlnmUAAAAAABfR9Q,sj9PGLAlnmUAAAAAAA5Odw,True,Karl,Andersson,1875-02-24
Q5555123,sj9PGLAlnmUAAAAAABfR9Q,sj9PGLAlnmUAAAAAABT2iw,True,Karl,Andersson,1875-02-24
Q5555123,sj9PGLAlnmUAAAAAABfR9Q,sj9PGLAlnmUAAAAAABTG3w,False,Karl,Andersson,1875-02-24
Q5555123,sj9PGLAlnmUAAAAAABfR9Q,sj9PGLAlnmUAAAAAABUrAw,True,Karl,Andersson,1875-02-24
Q5555123,sj9PGLAlnmUAAAAAABfR9Q,sj9PGLAlnmUAAAAAABUVfA,True,Karl,Andersson,1875-02-24
Q5555123,sj9PGLAlnmUAAAAAABfR9Q,sj9PGLAlnmUAAAAAACZR_w,False,Karl,Andersson,1875-02-24
Q6000653,sj9PGLAlnmUAAAAAABfTnA,seuNpYu6DKAAAAAAAABInw,False,Wiktor,Mårtensson,1885-03-20
Q5709034,TR3yO_GV8eAAAAAAAABN8g,WQknIBFpuuAAAAAAAAN2dw,False,Anders,Elisson,1876-00-00
Q5966438,mLh5P0pzYFAAAAAAAABWjQ,rkIpfGqHXrAAAAAAAACm4w,True,Peter,Lundén,1849-03-18
Q5966438,mLh5P0pzYFAAAAAAAABWjQ,rkIpfGqHXrAAAAAAAACm5A,True,Peter,Lundén,1849-03-18
Q5966438,mLh5P0pzYFAAAAAAAABWjQ,rkIpfGqHXrAAAAAAAAD6Bw,True,Peter,Lundén,1849-03-18
Q5966438,rkIpfGqHXrAAAAAAAAD6Bg,rkIpfGqHXrAAAAAAAACm4w,True,Peter,Lundén,1849-03-18
Q5966438,rkIpfGqHXrAAAAAAAAD6Bg,rkIpfGqHXrAAAAAAAACm5A,True,Peter,Lundén,1849-03-18
Q5966438,rkIpfGqHXrAAAAAAAAD6Bg,rkIpfGqHXrAAAAAAAAD6Bw,True,Peter,Lundén,1849-03-18
Q5802617,j6S8rJvx9lAAAAAAAABQOw,j6S8rJvx9lAAAAAAAABQOg,True,Joseph,Hermelin,1857-04-22
Q5802617,j6S8rJvx9lAAAAAAAABQOw,j6S8rJvx9lAAAAAAAABQPA,False,Joseph,Hermelin,1857-04-22
Q5802617,j6S8rJvx9lAAAAAAAABQOw,sj9PGLAlnmUAAAAAABGbdg,True,Joseph,Hermelin,1857-04-22
Q5802617,j6S8rJvx9lAAAAAAAABQOw,sj9PGLAlnmUAAAAAABNU7w,True,Joseph,Hermelin,1857-04-22
Q5802617,sj9PGLAlnmUAAAAAABgahw,j6S8rJvx9lAAAAAAAABQPA,False,Joseph,Hermelin,1857-04-22
Q5577862,TNQaWo324IAAAAAAAAEEYg,4e1scVvZ-EAAAAAAAAAMgA,False,Gustaf,Björkman,1871-06-17
Q5577862,TNQaWo324IAAAAAAAAEEYg,sj9PGLAlnmUAAAAAAA2uqg,False,Gustaf,Björkman,1871-06-17
Q5577862,TNQaWo324IAAAAAAAAEEYg,sj9PGLAlnmUAAAAAAA33AA,True,Gustaf,Björkman,1871-06-17
Q5577862,TNQaWo324IAAAAAAAAEEYg,sj9PGLAlnmUAAAAAAA4C8Q,True,Gustaf,Björkman,1871-06-17
Q5577862,TNQaWo324IAAAAAAAAEEYg,sj9PGLAlnmUAAAAAAA4i7A,True,Gustaf,Björkman,1871-06-17
Q5577862,TNQaWo324IAAAAAAAAEEYg,TNQaWo324IAAAAAAAADuYA,True,Gustaf,Björkman,1871-06-17
Q5577862,TNQaWo324IAAAAAAAAEEYg,TNQaWo324IAAAAAAAADwtA,False,Gustaf,Björkman,1871-06-17
Q5784915,sj9PGLAlnmUAAAAAABgZRQ,sj9PGLAlnmUAAAAAABGdwA,True,Hjalmar,Hallin,1859-10-02
Q6015525,sj9PGLAlnmUAAAAAABfikw,sj9PGLAlnmUAAAAAABye3Q,True,Daniel,Nordlander,1829-01-03
Q6015525,wbbNj8LLWMAAAAAAAAA-Cg,sj9PGLAlnmUAAAAAABye3Q,True,Daniel,Nordlander,1829-01-03
Q5968584,rkIpfGqHXrAAAAAAAACniQ,rkIpfGqHXrAAAAAAAACniA,False,Ernst,Lyberg,1874-00-00
Q5799761,j6S8rJvx9lAAAAAAAABIlA,j6S8rJvx9lAAAAAAAABIlQ,True,Paul,Hellström,1866-01-08
Q5799761,j6S8rJvx9lAAAAAAAABIlA,j6S8rJvx9lAAAAAAAABwww,True,Paul,Hellström,1866-01-08
Q5799761,j6S8rJvx9lAAAAAAAABIlA,j6S8rJvx9lAAAAAAAABwww,True,Paul,Hellström,1866-01-08
Q5799761,j6S8rJvx9lAAAAAAAABIlA,j6S8rJvx9lAAAAAAAACaaw,True,Paul,Hellström,1866-01-08
Q5799761,j6S8rJvx9lAAAAAAAABIlA,j6S8rJvx9lAAAAAAAACsmg,True,Paul,Hellström,1866-01-08
Q5799761,j6S8rJvx9lAAAAAAAABIlA,sj9PGLAlnmUAAAAAABlc_w,True,Paul,Hellström,1866-01-08
Q4353489,ciLMGSqrYjAAAAAAAAAzoA,4e1scVvZ-EAAAAAAAAAcqA,True,Karl,Westman,1876-08-18
Q4353489,ciLMGSqrYjAAAAAAAAAzoA,5TJc-sPXaKAAAAAAAAAoLA,True,Karl,Westman,1876-08-18
Q4353489,ciLMGSqrYjAAAAAAAAAzoA,ciLMGSqrYjAAAAAAAAAzog,True,Karl,Westman,1876-08-18
Q4353489,ciLMGSqrYjAAAAAAAAAzoA,ciLMGSqrYjAAAAAAAAAzoQ,True,Karl,Westman,1876-08-18
Q4353489,ciLMGSqrYjAAAAAAAAAzoA,ciLMGSqrYjAAAAAAAAAzpQ,True,Karl,Westman,1876-08-18
Q4353489,ciLMGSqrYjAAAAAAAAAzoA,seuNpYu6DKAAAAAAAABYqQ,True,Karl,Westman,1876-08-18
Q4353489,ciLMGSqrYjAAAAAAAAAzoA,sj9PGLAlnmUAAAAAABJ_IA,False,Karl,Westman,1876-08-18
Q4353489,ciLMGSqrYjAAAAAAAAAzoA,sj9PGLAlnmUAAAAAABJ7hQ,True,Karl,Westman,1876-08-18
Q4353489,ciLMGSqrYjAAAAAAAAAzoA,WQknIBFpuuAAAAAAAAN2aA,True,Karl,Westman,1876-08-18
Q111142109,sj9PGLAlnmUAAAAAABgaYA,TR3yO_GV8eAAAAAAAAAmlw,False,Karl-Olof,Eriksson,1872-06-29
Q5792855,sj9PGLAlnmUAAAAAABUl2g,j6S8rJvx9lAAAAAAAAArog,True,Carl,Hasselrot,1842-10-05
Q5792855,sj9PGLAlnmUAAAAAABUl2g,j6S8rJvx9lAAAAAAAAArpA,True,Carl,Hasselrot,1842-10-05
Q5792855,sj9PGLAlnmUAAAAAABUl2g,j6S8rJvx9lAAAAAAAACvFQ,False,Carl,Hasselrot,1842-10-05
Q5792855,sj9PGLAlnmUAAAAAABUl2g,lzSYNK3ifoMAAAAAAAcGyg,True,Carl,Hasselrot,1842-10-05
Q5792855,sj9PGLAlnmUAAAAAABUl2g,sj9PGLAlnmUAAAAAAB4cVw,True,Carl,Hasselrot,1842-10-05
Q192618,sj9PGLAlnmUAAAAAAA3fMQ,sj9PGLAlnmUAAAAAAA39pA,False,Klas,Arnoldson,1844-10-27
Q192618,sj9PGLAlnmUAAAAAAA3fMQ,sj9PGLAlnmUAAAAAACZdPQ,True,Klas,Arnoldson,1844-10-27
Q192618,sj9PGLAlnmUAAAAAABgerw,sj9PGLAlnmUAAAAAAA4ICA,False,Pontus,Arnoldson,1844-10-27
Q192618,sj9PGLAlnmUAAAAAABgerw,sj9PGLAlnmUAAAAAAA4IDA,True,Pontus,Arnoldson,1844-10-27
Q192618,sj9PGLAlnmUAAAAAABgerw,sj9PGLAlnmUAAAAAAB2N8g,False,Pontus,Arnoldson,1844-10-27
Q6208999,sj9PGLAlnmUAAAAAABfkcw,sj9PGLAlnmUAAAAAABUDiw,True,William,Thorburn,1820-11-27
Q5653837,Di4a42b6X_AAAAAAAABA9Q,Di4a42b6X_AAAAAAAACLDg,True,Harald,Johnsson,1898-09-11
Q5971892,sj9PGLAlnmUAAAAAABfQ3Q,I_2wtd5VefAAAAAAAAAEaw,False,Otto,Magnusson,1864-10-29
Q5971892,sj9PGLAlnmUAAAAAABfQ3Q,sj9PGLAlnmUAAAAAABldQQ,True,Otto,Magnusson,1864-10-29
Q5971892,sj9PGLAlnmUAAAAAABfQ3Q,sj9PGLAlnmUAAAAAABldQQ,True,Otto,Magnusson,1864-10-29
Q5971892,sj9PGLAlnmUAAAAAABfQ3Q,sj9PGLAlnmUAAAAAABNVug,True,Otto,Magnusson,1864-10-29
Q3162739,sj9PGLAlnmUAAAAAABfNcQ,j6S8rJvx9lAAAAAAAAChFw,False,Jarl,Hjalmarsson,1904-06-15
Q6158190,sj9PGLAlnmUAAAAAABfsKA,sj9PGLAlnmUAAAAAABHQ9w,False,Lars,Odell,1830-08-08
Q93861211,sj9PGLAlnmUAAAAAAA20TA,sj9PGLAlnmUAAAAAABNZYw,True,Zacharias,Ahlin,1833-09-06
Q93861211,sj9PGLAlnmUAAAAAAA20TA,sj9PGLAlnmUAAAAAABUk0Q,True,Zacharias,Ahlin,1833-09-06
Q6255636,sj9PGLAlnmUAAAAAABgSCA,sj9PGLAlnmUAAAAAABGdow,True,Nils,Åkesson,1836-05-05
Q6255636,sj9PGLAlnmUAAAAAABgSCA,sj9PGLAlnmUAAAAAABGehQ,True,Nils,Åkesson,1836-05-05
Q6255636,sj9PGLAlnmUAAAAAABgSCA,sj9PGLAlnmUAAAAAABldnQ,True,Nils,Åkesson,1836-05-05
Q6255636,sj9PGLAlnmUAAAAAABgSCA,sj9PGLAlnmUAAAAAABNT_g,True,Nils,Åkesson,1836-05-05
Q6255636,sj9PGLAlnmUAAAAAABgSCA,xnPIH5lXePAAAAAAAAAM9g,True,Nils,Åkesson,1836-05-05
Q6255636,sj9PGLAlnmUAAAAAABgSCA,xnPIH5lXePAAAAAAAAAM9w,True,Nils,Åkesson,1836-05-05
Q6151403,sj9PGLAlnmUAAAAAABfRbA,sj9PGLAlnmUAAAAAABe_UA,True,John,Löfroth,1896-06-14
Q108365480,TR3yO_GV8eAAAAAAAAAJSw,4e1scVvZ-EAAAAAAAABI1Q,True,Vendla,Emanuelsson,1848-07-14
Q53633,NhqpvvI9tpAAAAAAAAAjOA,NhqpvvI9tpAAAAAAAAAjNA,True,Ernst,Trygger,1857-10-27
Q53633,NhqpvvI9tpAAAAAAAAAjOA,NhqpvvI9tpAAAAAAAAAjNg,True,Ernst,Trygger,1857-10-27
Q53633,NhqpvvI9tpAAAAAAAAAjOA,NhqpvvI9tpAAAAAAAAAjNQ,True,Ernst,Trygger,1857-10-27
Q53633,NhqpvvI9tpAAAAAAAAAjOA,NhqpvvI9tpAAAAAAAAAjOQ,True,Ernst,Trygger,1857-10-27
Q53633,NhqpvvI9tpAAAAAAAAAjOA,NhqpvvI9tpAAAAAAAAAkvw,True,Ernst,Trygger,1857-10-27
Q53633,NhqpvvI9tpAAAAAAAAAjOA,NhqpvvI9tpAAAAAAAAAkwg,True,Ernst,Trygger,1857-10-27
Q53633,NhqpvvI9tpAAAAAAAAAjOA,NhqpvvI9tpAAAAAAAAAkww,True,Ernst,Trygger,1857-10-27
Q53633,NhqpvvI9tpAAAAAAAAAkwA,NhqpvvI9tpAAAAAAAAAjNA,True,Ernst,Trygger,1857-10-27
Q53633,NhqpvvI9tpAAAAAAAAAkwA,NhqpvvI9tpAAAAAAAAAjNg,True,Ernst,Trygger,1857-10-27
Q53633,NhqpvvI9tpAAAAAAAAAkwA,NhqpvvI9tpAAAAAAAAAjNQ,True,Ernst,Trygger,1857-10-27
Q53633,NhqpvvI9tpAAAAAAAAAkwA,NhqpvvI9tpAAAAAAAAAjOQ,True,Ernst,Trygger,1857-10-27
Q53633,NhqpvvI9tpAAAAAAAAAkwA,NhqpvvI9tpAAAAAAAAAkvw,True,Ernst,Trygger,1857-10-27
Q53633,NhqpvvI9tpAAAAAAAAAkwA,NhqpvvI9tpAAAAAAAAAkwg,True,Ernst,Trygger,1857-10-27
Q53633,NhqpvvI9tpAAAAAAAAAkwA,NhqpvvI9tpAAAAAAAAAkwQ,True,Ernst,Trygger,1857-10-27
Q53633,NhqpvvI9tpAAAAAAAAAkwA,NhqpvvI9tpAAAAAAAAAkww,True,Ernst,Trygger,1857-10-27
Q6184994,YB0QHyfj0hAAAAAAAACwaQ,sj9PGLAlnmUAAAAAAB2XHQ,True,Gustaf,Sparre,1802-09-04
Q6184994,YB0QHyfj0hAAAAAAAACwaQ,YB0QHyfj0hAAAAAAAADR7Q,False,Gustaf,Sparre,1802-09-04
Q5554970,sj9PGLAlnmUAAAAAABgd8w,sj9PGLAlnmUAAAAAABlECQ,False,Johannes,Andersson,1841-11-25
Q6016293,sj9PGLAlnmUAAAAAABgelg,sj9PGLAlnmUAAAAAABGc2w,True,Sten,Nordström,1840-09-03
Q6016293,wbbNj8LLWMAAAAAAAABDJQ,sj9PGLAlnmUAAAAAABGc2w,True,Sten,Nordström,1840-09-03
Q6021073,sj9PGLAlnmUAAAAAABgfIg,sj9PGLAlnmUAAAAAABkXfQ,True,Emil,Näsström,1900-01-08
Q6021073,sj9PGLAlnmUAAAAAABgfIg,sj9PGLAlnmUAAAAAACYweg,True,Emil,Näsström,1900-01-08
Q6021073,sj9PGLAlnmUAAAAAABgfIg,wbbNj8LLWMAAAAAAAABczA,True,Emil,Näsström,1900-01-08
Q6021073,sj9PGLAlnmUAAAAAABgfIg,wbbNj8LLWMAAAAAAAABczQ,True,Emil,Näsström,1900-01-08
Q6048265,Dysd0OxEWfAAAAAAAABTcw,Dysd0OxEWfAAAAAAAABGSw,True,John,Philipson,1829-12-28
Q6048265,Dysd0OxEWfAAAAAAAABTcw,Dysd0OxEWfAAAAAAAABGTA,True,John,Philipson,1829-12-28
Q5726510,sj9PGLAlnmUAAAAAABgbWg,sj9PGLAlnmUAAAAAAB2_ZA,True,Arvid,Faxe,1799-08-18
Q5726510,IQojCnw0WmAAAAAAAAAXSg,sj9PGLAlnmUAAAAAAB2_ZA,True,Arvid,Faxe,1799-08-18
Q791977,sj9PGLAlnmUAAAAAABHOZg,28K7pO-SRrAAAAAAAACQjw,True,Axel,Adlercreutz,1821-03-02
Q791977,sj9PGLAlnmUAAAAAABHOZg,sj9PGLAlnmUAAAAAAA4o6A,True,Axel,Adlercreutz,1821-03-02
Q791977,sj9PGLAlnmUAAAAAABHOZg,sj9PGLAlnmUAAAAAAA4Piw,True,Axel,Adlercreutz,1821-03-02
Q791977,sj9PGLAlnmUAAAAAABHOZg,sj9PGLAlnmUAAAAAAA4V2w,True,Axel,Adlercreutz,1821-03-02
Q791977,sj9PGLAlnmUAAAAAABHOZg,sj9PGLAlnmUAAAAAAB2N_g,True,Axel,Adlercreutz,1821-03-02
Q791977,sj9PGLAlnmUAAAAAABHOZg,sj9PGLAlnmUAAAAAAB49Wg,True,Axel,Adlercreutz,1821-03-02
Q791977,sj9PGLAlnmUAAAAAABHOZg,sj9PGLAlnmUAAAAAAB4u0A,False,Axel,Adlercreutz,1821-03-02
Q791977,sj9PGLAlnmUAAAAAABHOZg,sj9PGLAlnmUAAAAAAB4uwA,False,Axel,Adlercreutz,1821-03-02
Q791977,sj9PGLAlnmUAAAAAABHOZg,sj9PGLAlnmUAAAAAACcVyQ,True,Axel,Adlercreutz,1821-03-02
Q5747977,sj9PGLAlnmUAAAAAABfNSQ,sj9PGLAlnmUAAAAAABNU3g,True,Thorvald,Fürst,1866-08-13
Q5572691,WQknIBFpuuAAAAAAAANhNg,seuNpYu6DKAAAAAAAAAAxw,True,Johan,Bergman,1864-02-06
Q5572691,WQknIBFpuuAAAAAAAANhNg,sj9PGLAlnmUAAAAAABgojA,True,Johan,Bergman,1864-02-06
Q5572691,WQknIBFpuuAAAAAAAANhNg,sj9PGLAlnmUAAAAAABlHeA,False,Johan,Bergman,1864-02-06
Q5572691,WQknIBFpuuAAAAAAAANhNg,sj9PGLAlnmUAAAAAABTExw,True,Johan,Bergman,1864-02-06
Q5572691,WQknIBFpuuAAAAAAAANhNg,sj9PGLAlnmUAAAAAACd8Pw,False,Johan,Bergman,1864-02-06
Q5572691,WQknIBFpuuAAAAAAAANhNg,TNQaWo324IAAAAAAAAD2Pg,True,Johan,Bergman,1864-02-06
Q5572691,WQknIBFpuuAAAAAAAANhNg,TNQaWo324IAAAAAAAADEew,True,Johan,Bergman,1864-02-06
Q5572691,WQknIBFpuuAAAAAAAANhNg,TNQaWo324IAAAAAAAADHcg,True,Johan,Bergman,1864-02-06
Q5572691,WQknIBFpuuAAAAAAAANhNg,TNQaWo324IAAAAAAAADHdA,True,Johan,Bergman,1864-02-06
Q5572691,WQknIBFpuuAAAAAAAANhNg,TNQaWo324IAAAAAAAADHdQ,True,Johan,Bergman,1864-02-06
Q5572691,WQknIBFpuuAAAAAAAANhNg,TNQaWo324IAAAAAAAADHdw,True,Johan,Bergman,1864-02-06
Q5572691,WQknIBFpuuAAAAAAAANhNg,TNQaWo324IAAAAAAAADHeg,True,Johan,Bergman,1864-02-06
Q5572691,WQknIBFpuuAAAAAAAANhNg,TNQaWo324IAAAAAAAADHew,True,Johan,Bergman,1864-02-06
Q5572691,WQknIBFpuuAAAAAAAANhNg,TNQaWo324IAAAAAAAADHfA,True,Johan,Bergman,1864-02-06
Q5572691,WQknIBFpuuAAAAAAAANhNg,TNQaWo324IAAAAAAAADHfg,True,Johan,Bergman,1864-02-06
Q5572691,WQknIBFpuuAAAAAAAANhNg,TNQaWo324IAAAAAAAADHfQ,True,Johan,Bergman,1864-02-06
Q5572691,WQknIBFpuuAAAAAAAANhNg,TNQaWo324IAAAAAAAADHgg,False,Johan,Bergman,1864-02-06
Q5572691,WQknIBFpuuAAAAAAAANhNg,TNQaWo324IAAAAAAAADynA,True,Johan,Bergman,1864-02-06
Q5572691,WQknIBFpuuAAAAAAAANhNg,WQknIBFpuuAAAAAAAAN3Jg,True,Johan,Bergman,1864-02-06
Q5546036,sj9PGLAlnmUAAAAAABgclg,sj9PGLAlnmUAAAAAABzo6w,True,Stig,Alemyr,1924-08-17
Q5753625,sj9PGLAlnmUAAAAAABgfog,lzSYNK3ifoMAAAAAAAbcbA,True,Johan,Gavelius,1816-05-03
Q5784216,sj9PGLAlnmUAAAAAABgRjA,sj9PGLAlnmUAAAAAACZXyA,False,Fritz,Hallberg,1851-02-11
Q5819094,j6S8rJvx9lAAAAAAAAB9Tg,j6S8rJvx9lAAAAAAAAB9Tw,True,Hans,Hægermarck,1820-10-17
Q6253724,sj9PGLAlnmUAAAAAABga0g,gLW7tk5fn-AAAAAAAAAGcQ,False,August,Zotterman,1844-11-16
Q5732551,sj9PGLAlnmUAAAAAABgaZg,sj9PGLAlnmUAAAAAABLeag,False,Sixten,Flach,1826-06-06
Q5932922,sj9PGLAlnmUAAAAAABfNvw,WQknIBFpuuAAAAAAAAN2Rw,True,Herman,Lamm,1853-04-20
Q6214979,sj9PGLAlnmUAAAAAABfPag,sj9PGLAlnmUAAAAAABe1xw,True,Curry,Treffenberg,1825-03-01
Q5572792,sj9PGLAlnmUAAAAAABfRSA,4e1scVvZ-EAAAAAAAAAIfg,False,Sven,Bergman,1806-12-29
Q5572792,sj9PGLAlnmUAAAAAABfRSA,sj9PGLAlnmUAAAAAABLJvA,False,Sven,Bergman,1806-12-29
Q5572792,sj9PGLAlnmUAAAAAABfRSA,TNQaWo324IAAAAAAAADH4g,True,Sven,Bergman,1806-12-29
Q5572792,sj9PGLAlnmUAAAAAABfRSA,TNQaWo324IAAAAAAAADsvQ,False,Sven,Bergman,1806-12-29
Q5572792,sj9PGLAlnmUAAAAAABfRSA,TNQaWo324IAAAAAAAADwog,False,Sven,Bergman,1806-12-29
Q6093334,seuNpYu6DKAAAAAAAABckw,YB0QHyfj0hAAAAAAAAAvfA,True,Nils,Sandström,1874-09-01
Q5603007,sj9PGLAlnmUAAAAAABUkBg,sj9PGLAlnmUAAAAAAA6L0A,True,Axel,Carlsson,1833-10-18
Q5603007,sj9PGLAlnmUAAAAAABUkBg,sj9PGLAlnmUAAAAAAA6L0Q,True,Axel,Carlsson,1833-10-18
Q5603007,sj9PGLAlnmUAAAAAABUkBg,sj9PGLAlnmUAAAAAAA6NKA,False,Axel,Carlsson,1833-10-18
Q5603007,sj9PGLAlnmUAAAAAABUkBg,sj9PGLAlnmUAAAAAABGc7A,False,Axel,Carlsson,1833-10-18
Q5603007,sj9PGLAlnmUAAAAAABUkBg,sj9PGLAlnmUAAAAAABGdeg,False,Axel,Carlsson,1833-10-18
Q5603007,sj9PGLAlnmUAAAAAABUkBg,sj9PGLAlnmUAAAAAABlcPA,False,Axel,Carlsson,1833-10-18
Q6192949,YB0QHyfj0hAAAAAAAABRjw,YB0QHyfj0hAAAAAAAABRjQ,True,Holdo,Stråle,1826-06-25
Q6192949,YB0QHyfj0hAAAAAAAABRjw,YB0QHyfj0hAAAAAAAABRkA,True,Holdo,Stråle,1826-06-25
Q6192949,YB0QHyfj0hAAAAAAAABRjw,YB0QHyfj0hAAAAAAAABRlQ,False,Holdo,Stråle,1826-06-25
